Network,Address,Name,Solidity Version,Txcount,Create Date
mainnet,0x692f91f710143072b9d1b00ae9de22327f4f6613,FactoryClone,0.8.7,2,10/17/2021
mainnet,0x17f453846e407409c22621d465d2838f7dce22ae,WalletFactory,0.8.9,63,8/08/2022
mainnet,0xde09b87e50f65031df6a3c3aa0e2f0efce5e2cf6,VestingFactory,0.8.16,142,8/09/2022
mainnet,0x19f6a55b761eb891dbed979a1686dc8635aa8a06,KoopMembershipProxyFactory,0.8.12,18,5/01/2022
mainnet,0xe9ee8d9630fd969b60adc859e8b4e0285c5b89dc,DefiiFactory,0.8.10,2,2/28/2023
mainnet,0x000000000000addb49795b0f9ba5bc298cdda236,ModuleProxyFactory,0.8.6,0,12/08/2022
mainnet,0x91a8713155758d410dfac33a63e193ae3e89f909,SingleEditionMintableCreator,0.8.6,39,10/19/2021
mainnet,0xb1e86aa3e809259050459a882ba43c27246640b5,ERC721StakingPoolFactory,0.8.13,105,6/22/2022
mainnet,0xf6b287ab618d7a6ec07f28421376bdfac7f5a37d,RewardFactory,0.6.12,1,12/08/2022
mainnet,0x463e53cecad3ec669515a8b712672eb417be8e82,NFTStaking,0.8.14,1,9/22/2022
mainnet,0x0835c8c4ab282b5dbf06d59e1489ef17f1c40d96,YieldSourcePrizePoolProxyFactory,0.6.12,1,7/17/2021
mainnet,0x63fe3d163a3533f3d13ace30c539a9e8c290d630,TokenFaucetProxyFactory,0.6.12,1,7/17/2021
mainnet,0x67581cc48320d7ab4eba57e26d05d665a0ff31db,TicketProxyFactory,0.6.12,1,7/17/2021
mainnet,0x166f6240a5560a34352b054468deb85042c85142,StakePrizePoolProxyFactory,0.6.12,1,7/17/2021
mainnet,0xb789b73ebea500e797c068c4a3d7b1b490b58475,MultipleWinnersProxyFactory,0.6.12,1,7/17/2021
mainnet,0x97cbd3708cc001a8f7d1c4bc89936207f1fc70c7,ControlledTokenProxyFactory,0.6.12,1,7/17/2021
mainnet,0xfb92015f58b239296c9f13003b75d3b7cfb1111e,CompoundPrizePoolProxyFactory,0.6.12,1,7/17/2021
mainnet,0xa1c2806c85699a90501af02353442551ae09b067,Factory,0.8.16,2,2/28/2023
mainnet,0xf346ca60790c40bab2c738eff3652a34d5ec4fa8,CryptomediaFactory,0.8.4,1,1/02/2022
mainnet,0x1e3a3b9c6177ba05102b749eecb6164155fd44ae,AntiBotBABYTOKEN,0.8.4,687,2/15/2023
mainnet,0xbb2659c0479fa14ac5414552c6c1476a784ac7b6,MinimalBeaconProxy,0.8.16,1,2/28/2023
mainnet,0x30bd06c933189e22e58c6315e5133469f4e14d48,MinimalBeaconProxyFactory,0.8.16,2,2/28/2023
mainnet,0xa03c2182af8ec460d498108c92e8638a580b94d4,DAOFactory,0.8.17,311,2/28/2023
mainnet,0x96e54098317631641703404c06a5afad89da7373,PluginRepoFactory,0.8.17,5,2/28/2023
mainnet,0x8d6726fe85caa585d88fd8342ebeee88d703e754,MultisigSetup,0.8.17,1,2/28/2023
mainnet,0xbfd541bc4fce14adf1fb9258574d3cbf5f55a894,AdminSetup,0.8.17,1,2/28/2023
mainnet,0xb2a2b32b9d885c85d5b229c0509341c37cae7483,TokenVotingSetup,0.8.17,1,2/28/2023
mainnet,0x360586db62da31327b2462ba27beb3e48ebbf396,AddresslistVotingSetup,0.8.17,1,2/28/2023
mainnet,0x4ad54f06570a2516e8126151322991aeac83c2b6,StakeTONProxyFactory,0.7.6,1,7/18/2021
mainnet,0x5049429a983fdd74009a8700276cbeee5b79c358,BanshoPFPFactory,0.8.13,3,5/03/2022
mainnet,0x4e8ca75b218ebe20bf499a1fcecfb444f22db518,ShardwalletFactory,0.8.9,3,9/22/2022
mainnet,0xb3291e65d5fae0d4f2f94b48a97337000bf339d7,ProxyFactory,0.4.24,3,5/02/2021
mainnet,0xa215610b717576d23ec54a1f0cd37fa3f14163b1,SmartYieldaV2Fix,0.8.15,2,12/10/2022
mainnet,0x64840ea123973ef9f398c8c228a564306ce150ed,GnosisSafeProxyFactory,0.8.7,12,8/11/2022
mainnet,0x88891017548dcff014effae944d4ab7d2e5cd8a8,Factory,0.8.4,138,1/04/2022
mainnet,0xa9183bd6fff2d50398e95a1bf2faa98aff2fbe76,Factory,0.8.4,68,1/04/2022
mainnet,0xe711786c549a679c89ba635a8eede0192113d7d9,BountyFactory,0.8.4,13,10/19/2021
mainnet,0x558f1111502536bd9b41b1aa0b9c3388b3fb31ed,DosaCore,0.8.13,7,8/11/2022
mainnet,0x7aa23e00283d20976d942c510c0821a04f7010bc,ERC721GatedCloner,0.8.13,1,8/11/2022
mainnet,0x92f86f747967d54915493fd3b0b54eb216ca3dd4,D4ARoyaltySplitterFactory,0.8.10,1,1/18/2023
mainnet,0xce4ede94fa8314589c506e3636bd8ee4cc04325c,D4AERC721WithFilterFactory,0.8.10,1,1/18/2023
mainnet,0xdd5486f75ac33b3ed79de3700a40d7d285b60664,D4AERC20Factory,0.8.10,1,1/18/2023
mainnet,0xdc48a603cfda59b2d960c7d096b2af1852b67401,D4AFeePoolFactory,0.8.10,1,1/18/2023
mainnet,0x0c85abcd00c0779da0ecafa198d9dae099a428bb,AspenERC1155DropDelegateLogicFactory,0.8.17,2,1/18/2023
mainnet,0x63b38abffc500b675188eb541abb8ceaeb4dbd44,AspenERC721DropDelegateLogicFactory,0.8.17,2,1/18/2023
mainnet,0x0843a625997e6dab5f126ecace2811dda14df9cf,AspenERC721DropFactory,0.8.17,2,1/18/2023
mainnet,0x18eccc6322f768cf7d690f855a8db087e9749b64,AspenERC1155DropFactory,0.8.17,2,1/18/2023
mainnet,0x0919e6b23a1eef4934ba905beefe0cec785715ff,AspenPaymentSplitterFactory,0.8.17,2,1/18/2023
mainnet,0x825ada890293917eb4f5937e3ae6954b21c143d1,ECOxCliffLockupFactory,0.8.15,2,2/23/2023
mainnet,0x1b5aa0d926ea3c4c4485ba447c9abd9a5a128967,RevenuePathFactory,0.8.11,40,5/05/2022
goerli,0xa1fa56ebe9e2f511aef067947114c8085943e685,ApeTapesContractWizard,0.8.4,4,11/15/2022
goerli,0x00cb5816079ebac3b9a7da1e3c6bb3a4f72d091b,TransparentProxyFactory,0.8.16,4,2/22/2023
goerli,0x4b216bbda22a527aff26887eecd7efc076b09aa2,Service,0.8.13,7,7/28/2022
goerli,0xf4d5fdc667fd0703c97f4fe9cdc5ab34fc7141b1,Service,0.8.13,1,7/28/2022
goerli,0xb252c03d35459e11eab2412f70754f9c91815bb9,Factory,0.8.4,2,9/22/2022
goerli,0x0e4ac415846928b3dd49e42f5cf85998305477d9,LP1155Factory,0.8.17,8,2/23/2023
goerli,0xfdda8cff05c108d4af38929d1bb334d15011611c,Create2Deployer,0.8.18,14,2/23/2023
goerli,0x5b417ba565c614070435c0c05f1c7e14927fa9c3,SenseistakeServicesContractFactory,0.8.4,1,7/29/2022
goerli,0xf44a98f941be68c45963fed7462820564797bbab,Factory,0.8.16,15,11/30/2022
goerli,0x9aa2887a0c474832835102920aed11e06608f50e,Service,0.8.13,7,7/29/2022
goerli,0xe945d38f723030dd97dfd3639bd7093d3a62f200,Factory,0.8.4,2,9/22/2022
goerli,0xdd8bab38c86046796b6789c72a20a3fb8fc71741,SenseiStake,0.8.17,6,10/13/2022
goerli,0x92623fa58eff305893253a25b9ed9649c06679ac,SenseiStake,0.8.17,11,10/13/2022
goerli,0x12a8f8911a26ac40fe93326d529656f712f7bf88,BridgeMock,0.8.15,1,7/28/2022
goerli,0xaa9b4c6c287dff31aff285bbb572294d43af43f2,SenseistakeServicesContractFactory,0.8.4,2,9/02/2022
goerli,0xd50f485b37c8ba249c267eedcf71aa481254524a,WithdrawalManagerFactory,0.8.7,3,11/09/2022
goerli,0x3e01df858330d9122c4d4e5ac9a59a14871dc7bb,SenseistakeServicesContractFactory,0.8.4,7,9/02/2022
goerli,0xd5c2bd6777250188b34d77c82e46838b602b06a3,PercentSplitETH,0.8.10,1,11/11/2021
goerli,0x69420000813e88ea1900125e91b61e1028c4c978,NuggftV1,0.8.17,8,2/05/2023
goerli,0x3679caad7edc8cf43ddd87951cc3c57236343e16,GnosisSafeProxyFactory,0.8.10,27,11/12/2021
goerli,0xdd731decef142b0a4a195e5956021a2a0b8883b0,XLARSCValveFactory,0.8.9,2,11/16/2022
goerli,0x1e0d0574616274abbcb7d5b37630e22daef52e1f,BridgeMock,0.8.9,85,5/04/2022
goerli,0xfd8eac8d6797b5a92d3c2f927f50095237b1a900,LoanManagerFactory,0.8.7,3,11/09/2022
goerli,0x9a32c194cb52e01a3b142be317702fee9289942c,RaffleClone,0.8.17,4,1/06/2023
goerli,0x6c582460f24efa2b97204be6dc0f61dbee17ddaa,KoopMembershipProxyFactory,0.8.12,8,10/13/2022
goerli,0xd78f5ad09c281235c8b3aeb141e8a44f4727e723,EVMScriptRegistryFactory,0.4.24,1,1/20/2023
goerli,0x3187f4c5d119e04c35ec572fc619de1e875b6eb8,PositionTokenFactory,0.8.17,1,11/30/2022
goerli,0xa28d2c0d6d5b93b49273356efcdb5d48ef75637b,VaultFactory,0.8.13,0,10/12/2022
goerli,0x0f61c75f4346cfebb8f0ac0887faecc6ea280cae,VaultRegistry,0.8.13,1,10/12/2022
goerli,0x0a2841630f198745a55c4dab3fe98f77271949e5,VestingModuleFactory,0.8.13,14,5/06/2022
goerli,0x1818e5023a6170839f077b9432afafd5a6e095c6,PoolManagerFactory,0.8.7,3,11/09/2022
goerli,0x36daaf50e39902ac8086600da2353619c58dc34a,SenseiStake,0.8.17,6,10/12/2022
goerli,0xfec36b33c2cf6e2404b89796ca74f1a90b214194,CoinToken,0.8.17,23,11/15/2022
goerli,0xdbbabf61c37d9a4f216250c6733f0fde7d5e7126,Forward,0.8.17,1,11/15/2022
goerli,0x2e6365f534bf7e2cb3e2dd91356427115e6cfd8d,EthRaffleCloneFactory,0.8.17,2,1/21/2023
goerli,0xe3881627b8deebccf9c23b291430a549fc0be5f7,SingleRecipientGaugeFactory,0.7.1,1,2/23/2023
goerli,0x377cd3bbc27d336076ec0c5b8167addbc04ed01a,FactoryCloneContract,0.8.16,2,10/13/2022
goerli,0xa9fa8e3e9ea15c37ec6b65c8d754987bad679820,VaultRegistry,0.8.13,1,9/02/2022
goerli,0x82759fce6de9c67d05075af6b5c9e7ac74df0309,VaultRegistry,0.8.13,1,9/02/2022
goerli,0x1b1c260cd56a9033bc92bc3e0579ff93381804bb,FactoryCloneContract,0.8.16,2,10/13/2022
goerli,0x3aa600a00bee146f93d37c619c0f1bea2569b714,VaultRegistry,0.8.13,1,11/16/2022
goerli,0x06c8b19db4ef47bc34373924d6f6bb05cc62861e,AutoApproveFactory,0.8.10,1,9/23/2022
goerli,0x21548b27a10dde0c3a278f9545ea7d3a4efb6696,SaleFactory,0.8.10,1,9/22/2022
goerli,0xe62cf7b2b4acbe23247c49e4d5ee39cf31c9d169,EmissionsERC20Factory,0.8.10,1,9/23/2022
goerli,0xaecb829a41a3f148f6d05360e84dfbdbbb51c21e,StakeFactory,0.8.10,1,9/23/2022
goerli,0x6db763b05c87a4a0120889c26ac778e92bd28190,CombineTierFactory,0.8.10,4,9/23/2022
goerli,0x3e92d1002f7da0922c2f379c1dbdb7e11ed28b15,VerifyTierFactory,0.8.10,1,9/23/2022
goerli,0x2386a88e4689eb60f15ce44bb0b922f70f88bda2,VerifyFactory,0.8.10,1,9/23/2022
goerli,0x63d5d099f9ab9fd9590e955e6d49c623b16debba,WithdrawSafeManager,0.8.13,1,2/23/2023
goerli,0x18435835a395e2d9cf824966d9ffa5b46a360b4f,Factory,0.8.16,50,9/24/2022
goerli,0x4b787d11d6894fb2d05fa9ef84183810a747f40a,WithdrawSafeManager,0.8.13,1,2/23/2023
goerli,0x3d7ab61d376935a4b757768ea94b38fe0789ebf6,Hello,0.8.4,1,9/04/2022
goerli,0x5828e36f6b71a6976ef340a6d3583f464b01ae5c,Mng,0.8.12,14,3/14/2023
goerli,0x5dbc7b840baa9dabcbe9d2492e45d7244b54a2a0,TWFactory,0.8.12,46833,4/20/2022
goerli,0xbd37378d7a6501c953fa6deb827c49aa859811a2,PrysmProtocolNFTProxyFactory,0.8.15,2,11/16/2022
goerli,0x4d3cb389772159d526f27ba0fcbc178dc8757d8a,PrysmProtocolNFTProxyFactory,0.8.15,2,11/16/2022
goerli,0x2d576fbeb9ced171168aef10540b585d6c8c22e2,VaultManager,0.8.13,1,11/02/2022
goerli,0x8ec232849de90fd2c0294693d14340ae60d55698,LPStakingFactory,0.8.12,3,5/12/2022
goerli,0xda3ab3f3e6402a713a7d09cd64a55fa25863506c,AmlokProjectTokenFactory,0.8.17,1,11/16/2022
goerli,0x2ba1287bec79af1bede2f079e70e9abd0f2f4545,VaultManager,0.8.13,1,11/02/2022
goerli,0xf6f5f6f07edec52effd5a79647fd6f420b9bd838,Factory,0.8.16,2,9/23/2022
goerli,0xf49fe95ec82e78af89cc4ee667879a3004bf982c,Factory,0.8.16,2,9/23/2022
goerli,0x1c4663902a55a8346b5bd1131d7405a3513944fd,Factory,0.8.16,4,9/23/2022
goerli,0x4cc4d3f261764d3e6bd9aaff5bf17fde1c5b5588,Tournament,0.8.4,1,7/31/2022
goerli,0x7decf292e6f5a3fa724d8424fa852a172fb6b049,TournamentFactory,0.8.4,3,7/31/2022
goerli,0x1f5cc5117c7ccc427955bb9a3baedf854987238b,SonaSplitFactory,0.8.16,1,1/21/2023
goerli,0xfac795d097d80bbfb597d35140c0a00ad987b7f8,SonaReserveAuction,0.8.16,11,1/21/2023
goerli,0x08b8b280bb89dc2f4b52383798e1a28619d4e64f,SonaSplitFactory,0.8.16,0,1/21/2023
goerli,0x2e63e9556709d8650061a077b9f6850be9b21e44,Factory,0.8.16,2,9/23/2022
goerli,0xa2598dc1c8182d5cbc97211caf08f79f44ca19f1,XENWalletManager,0.8.17,1,11/02/2022
goerli,0x56867a5327a597b045c2eee6c3cfc9697f273f39,NFTFactory,0.8.17,6,1/21/2023
goerli,0x0299584ef54eec9d73b762609554d0cd9a349829,VaultManager,0.8.13,1,11/02/2022
goerli,0x72eb0cae0371e022d813f6cc97e9885ab135c850,NFTFactory,0.8.17,6,1/21/2023
goerli,0xee84f58ee39c6122c76c1fa54f0b6f33da1642ec,NFTFactory,0.8.17,26,1/21/2023
goerli,0x00cec145d0679eddfcbf61b38bf80e8071b11d79,RiteOfMolochFactory,0.8.17,2,1/22/2023
goerli,0x6eff7b66f6c42718d115d91d37b65d133ca5b7c5,XLARSCWaterfallFactory,0.8.9,4,1/06/2023
goerli,0xaa19b55668a2f4542127809da7492335a2804575,ApeTapesContractWizard,0.8.4,9,11/17/2022
goerli,0xe22081292afee6811e8b575f2f8d16ca8c20f4c2,Captable,0.8.17,1,2/24/2023
goerli,0x33a9dd19ca237c559de2f0039fee43dba6bcee17,Create2Deployer,0.8.18,14,2/24/2023
goerli,0x8f0908a8fd0c6cf5c78d59c762c1cbe819138ee5,Service,0.8.13,1,8/01/2022
goerli,0x24f901a15977f5cf7fdd4bdf74de0bd0de915046,ApeTapesContractWizard,0.8.4,3,11/17/2022
goerli,0x21a97fb68869ab84bb202fa6cf6f8a466c8443b4,AccountFactory,0.7.6,0,9/04/2022
goerli,0x568a63146903ec3b31b54212c399f975bf17bb6c,SenseiStake,0.8.17,7,10/14/2022
goerli,0x4966bfee3dd9475eb0a1a51dde5da5c9b5a57bb7,TokensController,0.8.10,1,11/15/2022
goerli,0x7bfaac3eebe085f91e440e9fc62394112b533da4,Factory,0.8.16,13,12/18/2022
goerli,0x02ef617360b5efee89a225527d2b9389145cb20d,CapsuleFactory,0.8.9,4,8/01/2022
goerli,0xfab8e2001d5c7f4466cd7d2bc87f033e9e36bdef,CapsuleFactory,0.8.9,3,8/01/2022
goerli,0x3d418aaf677ea149f4ce3a0dfd832c93e90a9b07,SenseiStake,0.8.17,6,10/14/2022
goerli,0xf5bce5077908a1b7370b9ae04adc565ebd643966,BentoBoxV1,0.6.12,262,3/23/2021
goerli,0x5d9203392ad66a16a4bac3a4a7b84d38da11d290,XLARSCPrepaymentFactory,0.8.9,1,12/02/2022
goerli,0xcc82377cc69a2db7ccdeaa1f4fc3091703654fed,ApeTapesContractWizard,0.8.4,3,11/17/2022
goerli,0x21025fb1122150334d0803693b044f7f29fd0a1f,PaymentSplitterFactory,0.8.3,1,5/15/2022
goerli,0x90333368a9adc63c9df340440d64b7f168558b13,XLARSCPrepaymentFactory,0.8.9,1,12/02/2022
goerli,0x543dc094a407842857e1b5a278d4aca238c87ffb,SenseiStake,0.8.17,6,10/14/2022
goerli,0x83274df24674cdde1736804a09114020768649ab,FactoryCloneContract,0.8.16,5,1/21/2023
goerli,0xd909e96490b274d0fffb511d5a851f59859f874f,VaultManager,0.8.13,2,11/03/2022
goerli,0x953ad21b031a25c5fc75deaa7a1c3a1520cac13d,SenseiStake,0.8.17,54,11/03/2022
goerli,0x8196faffcf9086cd1d1947708aca4d1b8c553e3f,XLARSCValveFactory,0.8.9,4,11/16/2022
goerli,0xe75b0c19495cba675e45cb662d60429dee4de344,ERC20VotingSetup,0.8.10,1,11/03/2022
goerli,0xd39ce95d1e29d4ea9f4e8813d73e68f2f720377a,AllowlistVotingSetup,0.8.10,1,11/03/2022
goerli,0xd52ca6bbfc11627af9ac3496cab975ae20e70a81,DAOFactory,0.8.10,171,11/03/2022
goerli,0xf347cf551615e9933cf967c8ac4eded7dda6f1d2,PlatformFactory,0.8.13,6,9/22/2022
goerli,0xd439d35257a5ff51c7d98cf2b932e9096bbeab63,GovernFactory,0.6.8,2,9/05/2022
goerli,0x4717226b5ab973482d2c372f47aaab46db5cae8c,PluginRepoFactory,0.8.10,15,11/03/2022
goerli,0xc7adacba47a02e1ec3431f67eb33f31012f164af,GovernQueueFactory,0.6.8,2,9/05/2022
goerli,0x7edea9391706b4f8677e99599037d8dcce0036ac,CedarERC721DropFactory,0.8.13,2,10/13/2022
goerli,0x3d94d8de158684c9bf24fa61d7fbdc12364e0a54,CedarERC721PremintV1Factory,0.8.13,2,10/13/2022
goerli,0xa375af9689f6badf739e9a6dcd6e7fad3a61c921,EthRaffleCloneFactory,0.8.17,2,1/22/2023
goerli,0x709fb35f62b28448bc8d23909044c5d3401acc00,LP1155Factory,0.8.19,6,3/14/2023
goerli,0x64691c79a29fe73b766effed17e61b8191df32aa,EthRaffleCloneFactory,0.8.17,2,1/22/2023
goerli,0x3be96a591fc7f18159f656fd42e2dd57927955f0,PaperAdapter,0.8.17,9,1/07/2023
goerli,0x625054a3b0d1c955f6090737a434ce4f54dcbf8e,Caller,0.8.17,17,10/15/2022
goerli,0xbfb48ff8727a4a140f4c1fa012a6ae1d47e8a6b5,RiteOfMolochFactory,0.8.17,38,1/07/2023
goerli,0x5fa6ed06142ab9b0912941862051e0c6a5ea87a9,Factory,0.8.17,5,1/22/2023
goerli,0x0729469445940587bd2ce539cb33d03d6c968961,VaultManager,0.8.13,4,11/02/2022
goerli,0x0000000042dbfe4eca8f719a3693b363adb44a02,ERC721SeaDropCloneFactory,0.8.17,26,3/14/2023
goerli,0x19824b748c81eef58e07e29f689ae46bfdfe40ee,AdminSetup,0.8.10,1,12/18/2022
goerli,0x9566d48e59370c37c8916d0730841a1e1b3c85c6,TokenVotingSetup,0.8.10,1,12/18/2022
goerli,0x3fd91c7737c06cd3d2b1f328653ad43402275711,AddresslistVotingSetup,0.8.10,1,12/18/2022
goerli,0x53acb41511744ffe3e567150979d0f6572d88d63,DAOFactory,0.8.10,9,12/18/2022
goerli,0x1fcd8b28995aeb88c465d44df2cf132bf774568b,ERC20VotingSetup,0.8.10,1,11/02/2022
goerli,0xf59671632717053d5d26e1071bfd99ae570514b5,AllowlistVotingSetup,0.8.10,1,11/02/2022
goerli,0x1a3ecccce116d749780b9bc244d04c989d7ad78b,PluginRepoFactory,0.8.10,4,12/18/2022
goerli,0xbcabbfff3a7fd76527ba369f6aa6423dc2c6d393,DAOFactory,0.8.10,1,11/02/2022
goerli,0x0f68cfba516b712239be78148c68f45cd9ed7c45,YieldSourcePrizePoolProxyFactory,0.6.12,1,10/15/2022
goerli,0x0e39d82b350b35951da7e3ccce53c2477e7c19a0,TokenFaucetProxyFactory,0.6.12,1,10/15/2022
goerli,0x06933b82cad6c2dfbe94b9320ada8e8546a9c4eb,TicketProxyFactory,0.6.12,1,10/15/2022
goerli,0x2bb858dcb92261e1ee91fb374042fd7cafd90e6a,StakePrizePoolProxyFactory,0.6.12,1,10/15/2022
goerli,0x2309841f40fa2775ed939cadc055e3cbe31d1188,SenseistakeServicesContractFactory,0.8.4,77,8/03/2022
goerli,0xd677c15e9978d73843100155b0db0e67fd1684e9,WalletFactory,0.8.17,22,3/13/2023
goerli,0x8a1034d33458ab2f1976dce8858b18b9b67603ef,MultipleWinnersProxyFactory,0.6.12,1,10/15/2022
goerli,0xde5a03db099a81fd90cdaa80f7c21864ce7b44d5,ControlledTokenProxyFactory,0.6.12,1,10/15/2022
goerli,0x7e75f144f36237b4124baeb5afdda4bc454c58e5,CompoundPrizePoolProxyFactory,0.6.12,1,10/15/2022
goerli,0x333f9355bc47a22f64ac5c5f3d7cc5408544851f,VerifyTierFactory,0.8.10,38,5/19/2022
goerli,0xa018eab945de7e8073d1995284b78fc0cfe45b76,VerifyFactory,0.8.10,46,5/19/2022
goerli,0xa54f23a7b650ea510fca651eafc39bfa5a04010d,SaleFactory,0.8.10,115,5/19/2022
goerli,0x16d33236d7af17ca55e60ece64e9f6ced32ba416,RedeemableERC20Factory,0.8.10,1,5/19/2022
goerli,0xe09f5c0ba8a3c59f3c7affb458058881413878a2,GatedNFTFactory,0.8.10,2,5/19/2022
goerli,0x586fa008ae3c1228b9e42452dfe04c99d7e97c35,EmissionsERC20Factory,0.8.10,4,5/19/2022
goerli,0xa76f06f09346141977cf652a1edfd09d779aa22a,ERC721BalanceTierFactory,0.8.10,1,5/19/2022
goerli,0xcf75a4bc22ad40d6da6f57b5174d39d28bc85a96,ERC20TransferTierFactory,0.8.10,13,5/19/2022
goerli,0xba9ce92a65e172add70a71b6e280d9941fb9185c,ERC20BalanceTierFactory,0.8.10,1,5/19/2022
goerli,0x34a0946cead3417e629b2679d05c0a24d49a1eb4,CombineTierFactory,0.8.10,16,5/19/2022
goerli,0xed35973bfb9dbce43cc9f8165452a9659459fc85,EconomyEngineV1Factory,0.8.4,4,2/25/2023
goerli,0x19010c02c141f916ef2ae784fb05db9b0acf8eac,SenseiStake,0.8.17,9,11/02/2022
goerli,0xc2f0c8a02863e3ff936eaa3e3752aeae13334467,AllowlistVotingSetup,0.8.10,1,11/02/2022
goerli,0x802074a67f18acbe8a6a7405aeff0a5d1fd935c7,DAOFactory,0.8.10,1,11/02/2022
goerli,0xbb6e8783b6e7f88855f2910e34c6cca382420bc0,MembershipsFactory,0.8.4,4,12/01/2021
goerli,0xc4f94f9e35284f850a0b895dd9877e4708642522,Factory,0.8.17,5,1/22/2023
goerli,0x56d6d83163c498c856af7f307682805e589c838d,MembershipsFactory,0.8.4,2,12/01/2021
goerli,0xf754a7e347f81cfdc70af9fbcce9df3d826360fa,FranchiserFactory,0.8.15,3,8/02/2022
goerli,0xee5e5cec50692bc7ef414050686da43241193471,DAOFactory,0.8.10,1,10/28/2022
goerli,0xdb489184de374220236c9d58444bd9aef302e14a,AllowlistVotingSetup,0.8.10,1,10/28/2022
goerli,0xcdaed24a337cc35006b5cf79a7a858561686e783,UserFlashclaimRegistryV3,0.8.4,1,12/02/2022
goerli,0x001407a020be25589f70f1d4d668bfea1c69eb9c,DAOFactory,0.8.17,38,2/24/2023
goerli,0x9a0d37169de540149d76ee9bc744992be5399e06,PluginRepoFactory,0.8.17,5,2/24/2023
goerli,0x0ff666b5212879a18a94dec165dd6e36c95cfac3,D4AERC20Factory,0.8.10,1,2/06/2023
goerli,0x5e993db91fd2c713df1110358396eac60d54fe66,MultisigSetup,0.8.17,1,2/24/2023
goerli,0x3da186e83892d7c236dbf2be58beea5b29ce6878,AdminSetup,0.8.17,1,2/24/2023
goerli,0xd78b33c98a53ae3fb10b8a67112a501ba865ebc9,Market,0.8.9,2,9/25/2022
goerli,0xe8663e96b6c26bc6bef2f9fec6875f2e085519f0,TokenVotingSetup,0.8.17,1,2/24/2023
goerli,0xd14ec1877d1d380a01ff8489883b22c42e6973f2,AddresslistVotingSetup,0.8.17,1,2/24/2023
goerli,0xb3f908302abe6ee10f13c4733bea4baf0b430e7a,AllowlistFactory,0.8.9,215,9/25/2022
goerli,0x3840453a3907916113db88bfac2349533a736c64,Baal,0.8.7,1,5/21/2022
goerli,0x2466a3843f42b4ed8b97b733b21b1c904f58467c,RentNFT,0.8.4,41,3/15/2023
goerli,0xd46f287858892ed86d7cc492a468b544ce866e53,RentNFT,0.8.4,52,3/15/2023
goerli,0xada6f76243a7ba0f12267d8743ab069607a1995e,D4AFeePoolFactory,0.8.10,1,2/06/2023
goerli,0x9c69b093beb65d56d3ead258d73b5cdfa08e46a0,Collectionstaker,0.8.17,3,12/19/2022
goerli,0x5a581938a63fdd8deb9eae189a7c6a13e348e118,UserFlashclaimRegistryV3,0.8.4,1,12/02/2022
goerli,0x2cf21a46757b877d94c7e23a9eb23dac6777d574,UserFlashclaimRegistryV3,0.8.4,2,12/02/2022
goerli,0xe3e5036a40425b49691d2daff463e8bbf1186cd9,D4AERC721WithFilterFactory,0.8.18,2,2/06/2023
goerli,0xf511c81eb90704f771fe19585fe0c63aaf38a655,PrysmProtocolNFTProxyFactory,0.8.15,2,11/17/2022
goerli,0x8efbf6aa54e51d1cf6c80009f7c952c0a6742978,D4AERC721WithFilterFactory,0.8.18,2,2/06/2023
goerli,0x56a3c087f4818c13c4056196f174ccedc364326d,ERC20OwnableFactory,0.8.4,2,12/06/2021
goerli,0x4b3e78479d01689d02c1b5aefbd9ad58795f432e,WalletFactory,0.8.7,2,5/24/2022
goerli,0xdc55a71badf8e1b8be3e149951001940affe0dc7,SBTFactory,0.8.17,5,2/07/2023
goerli,0x8373c68629191ef10f654ce8e32bbfe3c7a1d743,SmartVaultsFactory,0.8.3,0,1/08/2023
goerli,0x4c026ee3dadd118182a6544efe6f22dea67dc2ad,Caller,0.8.17,5,10/16/2022
goerli,0x660c2ac3818d034197af1af64a0a312a1db4560a,CodArtFactory,0.8.17,2,2/25/2023
goerli,0x9ac75cf64d690fd6c220d4b1319b001ae747f2e4,CodArtFactory,0.8.17,2,2/25/2023
goerli,0x00001e0800ef386e00005ad9e11c82c8b800bf4f,Factory,0.8.17,3,1/22/2023
goerli,0x46e1a7e6d4b0262929b1902cfd1f14d08b2bed5c,XLARSCValveFactory,0.8.9,1,11/17/2022
goerli,0x292cad15b8d7738c7d8de970acd4789d5e44a617,RentNFT,0.8.4,13,3/16/2023
goerli,0xc6744a13d18d7b3729db5eda864c8c994e11e08a,HelloDefiAAVE2Factory,0.8.17,2,2/07/2023
goerli,0xe965a589b0527054656df1328a395536323f5db8,WalletFactory,0.8.17,39,1/23/2023
goerli,0xc1c3026fd4d0448ed5cd622e9234fca15bcc80cf,RockSolidFactory,0.8.15,5,11/04/2022
goerli,0xf1b5faae371eb65719c7ecafd2044c7c0bcd673f,RiteOfMolochFactory,0.8.17,2,2/07/2023
goerli,0x2289985d83d831e4cb186403eb52043f2b0ed9c1,CrowdFundingFactory,0.8.16,2,12/20/2022
goerli,0xfd80dfbbe9914efcc7147034166d047bcc180d91,CrowdFundingFactory,0.8.16,2,12/20/2022
goerli,0x69420000ecb378d7967888a49313505aa0ffe5fb,NuggftV1,0.8.17,8,11/04/2022
goerli,0x82ec4493bf046a53353d88876d273e4745e98390,CrowdFundingFactory,0.8.16,2,12/20/2022
goerli,0xd119930573ed1ea31e408fda4141abd3daf81146,RiteOfMolochFactory,0.8.17,2,2/07/2023
