Network,Address,Name,Solidity Version,Txcount,Create Date
mainnet,0x32ef81d6b048df4b080999b0a5c4f70a2881434f,PerpetualFutures,0.8.16,1896,10/18/2022
mainnet,0xe6da9d1dd7576bbda67820b521733fd1bd55d71c,DssSpell,0.6.12,3,3/20/2021
mainnet,0x603c1affc733969cfa4d5c1a36961c0b1f96984e,WyvernProxyRegistry,0.4.23,2,9/16/2021
mainnet,0x27b9f7f30b93583227baa7fb79542a2b2e28ebb7,ERC20TokenExtensionFactory,0.8.9,5,9/07/2022
mainnet,0xc27b9094e8fa5b313b934f6be5969b5d6c8eb9ba,Certifier,v0.4.18,23,2/13/2018
mainnet,0x9251dec8df720c2adf3b6f46d968107cbbadf4d4,Indelible,0.8.14,19977,11/26/2022
mainnet,0x6864ccf08179c93b93c249ffd4d29291ee1ebba9,YieldsterVaultProxyFactory,0.8.13,149,5/28/2022
mainnet,0xf0a523b9ff458de2041efc125765568aa6710f51,CoinwebToken,0.8.10,1,12/07/2021
mainnet,0xfd5c67d9cf6be427c07fccf96f7f019ce3325e72,Deployer,0.6.12,2,3/21/2021
mainnet,0x493360b82cd35a9829c58d263d2757b6e7400935,PlaNFTProxyRegistry,0.8.13,6,9/07/2022
mainnet,0xdfd5cd7b7c5d7d548f710a33bc4dd30799b860c4,ChugSplashBootLoader,0.8.15,1,1/06/2023
mainnet,0xf73de69e5b8a947257ae721751dbd7cf4451c11b,MMFactory,0.8.10,8,10/18/2022
mainnet,0xf11d249d2bd06287224db8a7305aab13bba0c641,CxipProvenanceProxy,0.8.4,97,9/17/2021
mainnet,0x07bfa4db5587a75617afa9e43624b8c2609497b5,DssSpell,0.6.12,3,9/07/2022
mainnet,0x01e6916ccfe3630364b4538d0f8c1c22e20d0f6b,Factory,0.8.10,44,2/22/2022
mainnet,0x958ddd605be8d0955f6aeec8569ad623e1130f02,DssSpell,0.6.12,3,9/18/2021
mainnet,0x9cc1444a53dc1e5189de6febdbdca47fcefbdbf5,DiamondFactory,0.8.1,1,6/01/2023
mainnet,0x1b2f97adb3ae09b17bf0f1da8ffb339aaea8ef21,MarketRegistry,0.4.26,9,2/13/2023
mainnet,0xd45369c11870e2057d5be17cc106d32ea416f7c4,BatchRelayerLibrary,0.7.1,1,4/14/2022
mainnet,0x3a686cd0c748e95524ed6532a64ce5fe4a301ca7,DssSpell,0.6.12,3,12/07/2021
mainnet,0x362dfe51e4f91a8257b8276435792095ee5d85c3,DssSpell,0.6.12,3,3/23/2021
mainnet,0x4f0070fbbfa810d7f3128e8f09e48ea7dfaa8bf1,LixirFactory,0.7.6,4,9/20/2021
mainnet,0x97eb91e466c09aa9ae673e2ad18445cf1b8afea0,GearboxVaultGovernance,0.8.9,5,11/27/2022
mainnet,0x8d26cca0d58913932157dd4b294d4c95066172df,ZeroEx_,0.8.3,1481,12/07/2021
mainnet,0xac01d93be6f7acf071011954fe2d74e4755f747a,PowerSwitchFactory,0.7.6,1,3/25/2021
mainnet,0x4bd9401bc6ba8f2f7ec20f7f8fa2cd8f91b5a2ea,RewardPoolFactory,0.7.6,1,3/25/2021
mainnet,0x8d2b154d2f8a61d3497727b52857292bd6ec639a,Project,0.8.9,80,2/23/2022
mainnet,0xf52fbd056ed1f1ab01d4296fce136d6c0a2bbfaf,MethodNFTFactory,0.7.6,6029,3/24/2021
mainnet,0x8e4fafef5bf61f09654adeb46e6bc970bcd42c52,DssSpell,0.6.12,3,10/19/2022
mainnet,0xde437cb31fc536d030038905298384a656fa5461,ExpiringMultiPartyCreator,0.8.16,0,6/01/2023
mainnet,0xf471603a3647381215ae4141dcb4ba399ec3d6a2,ActionSpellMainnet,0.6.7,3,3/24/2021
mainnet,0xe0ae8927548faba8b8b48926afd01d1a951f0baa,DssSpell,0.6.12,3,4/16/2022
mainnet,0xf9a423b86afbf8db41d7f24fa56848f56684e43f,EveryIcon,0.8.10,1271,12/09/2021
mainnet,0xd7286673fd2d56ef9b324783835e2594674629d5,YearnVaultGovernance,0.8.9,33,7/29/2022
mainnet,0x8306bec30063f00f5ffd6976f09f6b10e77b27f2,UniV3VaultGovernance,0.8.9,39,7/29/2022
mainnet,0x973495e81180cd6ead654328a0bebe01c8ad53ea,ERC20RootVaultGovernance,0.8.9,212,7/29/2022
mainnet,0x52863ccca7fccfe3a41b896cd606bc1b57bfdf83,BalancerTripodCloner,0.8.12,1,11/29/2022
mainnet,0x20f780a973856b93f63670377900c1d2a50a77c4,ElementEx,0.8.13,79530,4/15/2022
mainnet,0x67a45c2163798d47c32fc2bcd5dc0abc6dcdfe78,DssSpell,0.6.12,3,7/29/2022
mainnet,0x36d37266d14b4d8d1fecf0f33840cbf9af20420b,ConvexRewardFactoryV2Clone,0.6.12,1,6/07/2022
mainnet,0xdd0ed51d13ef62dda5060fe3a7c3a3cdf83b0e1f,LixirFactory,0.7.6,4,9/21/2021
mainnet,0xf18d6aa45515b529933a3b48fac1d8a732819a65,Factory,0.8.16,4,1/07/2023
mainnet,0x6dfacd64037f284cd4d397f725888291bd96faf8,CedarERC1155DropFactory,0.8.13,2,11/28/2022
mainnet,0x218a79bf846725f1e98380deff5762fedb6f7923,CedarERC721DropFactory,0.8.13,2,11/28/2022
mainnet,0x66252e6ff02c45f00fbc071c2f3cf0eb13b2de19,Strategy,0.6.12,3,9/22/2021
mainnet,0x7d5f7f781fb8a256006026255deaa0bce1bbfed2,DssSpell,0.6.12,3,6/08/2022
mainnet,0x22a81c80bb6bf4b797acf08351934b46193bddde,Indelible,0.8.14,400,1/08/2023
mainnet,0x09d158103a311471d8f2cb2a879a54735b3ad159,CellarFactory,0.8.16,4,1/06/2023
mainnet,0x30e432f825040cb6974e9c1966c619bdbd05dd50,NMFactory,0.8.17,3,11/28/2022
mainnet,0x2791eb71c88a36dcbcf3aa772aaf4e4122cb716c,FactoryV2,0.8.13,29,11/28/2022
mainnet,0xba72e5c951b003588ef2334c32c950ed3b3650a0,Vyper_contract,vyper:0.2.12,3,6/25/2021
mainnet,0xe394ef6d0e753cec82a20630b9a199f473c0037f,IndelibleFactory,0.8.17,15,6/02/2023
mainnet,0x50968e9d628fdd0eb29c7742dc84233babad534e,DssSpell,0.6.12,3,2/25/2022
mainnet,0x4a14cf5b8b6abea5b435634703fddb4e76a0ee43,ERC721PoolFactory,0.8.13,15,6/03/2023
mainnet,0xb4007597da3402a1e2b69c8e1c6dd753d01a8035,FundingManager,v0.4.17,4,2/02/2018
mainnet,0xe600fd8f9667eabcf86cb4769deac2d67d7f3130,CRFTDFactory,0.8.19,9,6/03/2023
mainnet,0x55d86583d4c0bd04b40ed2edcc0552cf8552cf54,CollectionFactory,0.8.16,6,11/29/2022
mainnet,0xa867399b43af7790ac800f2ff3fa7387dc52ec5e,DssSpell,0.6.12,3,12/11/2021
mainnet,0x942bc2d3e7a589fe5bd4a5c6ef9727dfd82f5c8a,GenArt721CoreV3_Explorations,0.8.17,38279,10/21/2022
mainnet,0xb6329bd2741c4e5e91e26c4e653db643e74b2b19,Grails,0.8.11,2233,2/25/2022
mainnet,0xdcf1751ed8a39b2d08e07a921bb2198bd3cd9f60,UriProvider,0.8.10,2,12/12/2021
mainnet,0x4cefb2f1509595b8f9ea073c1ac44abd42b283e9,ContractsRegistry,0.7.4,8,3/31/2021
mainnet,0x0ed5a04dde29f90bb00529608d3f17c1fff778a0,DssSpell,0.6.12,3,9/24/2021
mainnet,0x557fa47cc9574f95f9a816a1aa61e70871a99722,Registry,0.8.2,3,4/18/2022
mainnet,0xe459c44856b01240a68b9503f21f95d6bcd89ec8,InscriptionsStoredRenderer,0.8.17,23,2/16/2023
mainnet,0xa4991609c508b6d4fb7156426db0bd49fe298bd8,Dreamy,0.8.14,8048,11/29/2022
mainnet,0x23f6a2d8d691294c3a1144eed14f5632e8bc1b67,CubePool,0.6.12,1275,4/01/2021
mainnet,0xe86e8f373dffee8bdc2bcc9ba1a1f860b6430204,CubePool,0.6.12,1,4/01/2021
mainnet,0xd9bb966a21b133ecdb8a50475329e165d938e8ff,CubePool,0.6.12,14,4/01/2021
mainnet,0x1004e05ce6aa6382721558522d4c6f53cc493e02,BlueChipmunks,0.8.14,12,2/15/2023
mainnet,0x00000000007d1996ae28eab84c973e5e558eec4f,IRIDION,0.8.17,580,1/09/2023
mainnet,0x029fac98fdc8fb0b74e0fdd3c2d356000c8cb232,TokenBuilder,0.7.6,1,3/23/2021
mainnet,0xbf29fc8f60fb82dd1696fb75ea10cac8f84fd50f,CxipIdentityProxy,0.8.4,2,9/25/2021
mainnet,0x7d20bd87de4249eccc7fb955653c88ccc52e74dc,LendingPoolAddressesProvider,0.8.11,5,6/09/2022
mainnet,0x01f030de596e8b18f6dc832ff14087bc4169c6d8,AlgocracyPrimeFactory,0.8.7,0,9/11/2022
mainnet,0xf82ef47d5fdac71b5dce44218fa124f704b375c1,AlgocracyNFTFactory,0.8.7,0,9/11/2022
mainnet,0xd329cd36665dcbb312d539cee1022b8e67ec7c1d,AlgocracyDAO,0.8.7,1,9/11/2022
mainnet,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,AugustusSwapper,0.7.5,132122,4/03/2021
mainnet,0x973107d4b9a5b69fd99c23a3c31efa8fafe7ae38,Registry,0.8.6,15,9/11/2022
mainnet,0x27c4c299998d81b362d884427696069403068da9,CCNFT,0.8.14,6,6/09/2022
mainnet,0x01b76559d512fa28acc03630e8954405bcbb1e02,LendingPoolAddressesProvider,0.6.12,13,8/10/2022
mainnet,0xba4af886ee09f7cfe078d998085e9d63904f68c0,FacadeWrite,0.8.17,8,2/14/2023
mainnet,0xe898790455f6ac247782484acc8508f72348d262,DeployerP1,0.8.17,1,2/14/2023
mainnet,0xa024501191bdff069329cbdd064e39dc2aa3af6c,DesignatedVotingV2Factory,0.8.16,8,2/17/2023
mainnet,0x40e9340be9326b2e026fdbefe775f1515939bd46,RadicleRegistry,0.8.7,21,12/14/2021
mainnet,0x5748e7b8ec061ef745109207c6755907c130c017,SLARegistry,0.8.9,4,10/21/2022
mainnet,0x2ebef24da09489218ba2becb01867f6daaedcd4b,LockupContractFactory,0.6.11,40,4/05/2021
mainnet,0xbf57539473913685688d224ad4e262684b23dd4c,TokenDistributor,0.7.6,5,12/16/2021
mainnet,0x553930d39db5cf48e57a948924375c501c5c7194,Indelible,0.8.14,24,1/09/2023
mainnet,0xb9ddc813acaf3fd7abc4c16735a09bc1c0ee0054,LightGTCRFactory,0.5.17,1,12/15/2021
mainnet,0x7c231b0d13e50d21ee1eed74fd6de377e5ed71e8,AaveLenderBorrowerCloner,0.6.12,1,9/28/2021
mainnet,0x05ea7bb4a23a669622735c34f219abb4b32dfd76,AlbumFactory,0.8.4,5,9/28/2021
mainnet,0xf020a55794db5e065692f86a0eb82197850a09b9,BaalSummoner,0.8.7,2,10/21/2022
mainnet,0x22deb59689aa7fc5317a3e0fb03f98c20ace384e,TokenFaucetProxyFactory,0.6.12,12,4/06/2021
mainnet,0x6f419298ad53f82ba8dffa9b34f9c7888b43bb13,Vault,0.7.6,52,12/13/2021
mainnet,0x76429c58f8b53d65b23cf0a8260fa5570ea17456,YieldSourcePrizePoolProxyFactory,0.6.12,1,4/06/2021
mainnet,0x1fe7e6e61ef465f724149ed557add67d16a20b89,StakePrizePoolProxyFactory,0.6.12,1,4/06/2021
mainnet,0x146bc388ac6835260de8c6d198c836d5fe0d2fff,ControlledSingleRecipientProxyFactory,0.6.12,1,4/6/2021
mainnet,0xc4956c16696c69853e7c7b213640eb46b2f380c2,CompoundPrizePoolProxyFactory,0.6.12,1,4/06/2021
mainnet,0xea6d9501e8de43a753ea8d34abb4cdbaf3da68ba,Registry,0.8.2,4,4/19/2022
mainnet,0x60cd94a921c651723afcba8030951f2eb3ca572a,OwnableERC4626Factory,0.8.15,5,11/30/2022
mainnet,0xb2794052b06fa1a70e75a776febbbe7c68d265fb,LasquareRegistry,0.7.5,2,8/02/2022
mainnet,0x5dbc7b840baa9dabcbe9d2492e45d7244b54a2a0,TWFactory,0.8.12,9871,4/20/2022
mainnet,0x1ae91a263a690bf2129cf0b3acac92bbb67e6685,PropertyFactory,0.6.12,105,7/15/2021
mainnet,0x5e43bc82b42082d347f368e9381d01d60592c589,UnsafeTokenListenerDelegatorProxyFactory,0.6.12,1,4/06/2021
mainnet,0x8dc357f07dec511da92bd1d7ba07ad4a2706f68e,VindergoodRegistry,0.7.5,3,3/02/2022
mainnet,0xed5a90efa30637606ddaf4f4b3d42bb49d79bd4e,MultiSigWalletWithDailyLimitFactory,v0.4.4,543,4/01/2017
mainnet,0xf44880e5a2eeb8230d6c0c7daa0b59a0dfb2cccf,EditionsFactory,0.8.10,530,3/02/2022
mainnet,0x0d98fc45dcccbd4d56f8e8bb233fcd7dda6224b8,WyvernRegistry,0.7.5,4,4/19/2022
mainnet,0x5567b3a9d6b7def8a8e8d99678120c8af9a65283,StrategyAuraUSDClonable,0.6.12,4,9/13/2022
mainnet,0xb41090a6bcfc5aeb4c089528669a5411f951ca53,Strategy,0.8.15,3,9/13/2022
mainnet,0x04517ffc08d8a9c7d99c3d3b9f35d29be6bafc5b,TokenFactory,0.8.15,1,8/03/2022
mainnet,0x55eeff0eec6884ab3ac1f3c454501dd9a8f2df85,RewardFactory,0.8.15,1,8/03/2022
mainnet,0x29e00c9c0df95d74b18db19da0746d0d0e627ec1,OasisXRegistry,0.8.17,139,9/14/2022
mainnet,0xe87030d1606d9800ead6e63ac0423b92928e5211,PartnerRegistry,0.8.9,3,4/21/2022
mainnet,0x6af58b55b4eec887ca39946842fb463e9fb25ed4,DSProxyFactory,0.6.12,1,1/11/2023
mainnet,0xa2a9dd7079f05d17be291d99048e671129dddc83,ConduitController,0.8.10,6,12/01/2022
mainnet,0x444cd42baeddeb707eed823f7177b9abcc779c04,AccountFactory,0.7.6,0,12/16/2021
mainnet,0xe5a6083408db1b60dac7daf31622570470a292e6,PassagePresetFactory,0.8.13,8,2/18/2023
mainnet,0x6cd30e716adbe47dadf7319f6f2fb83d507c857d,PoolAddressesProvider,0.8.10,22,12/01/2022
mainnet,0x9b55d5b1737cd88291970bf252db81eb8ef00c60,Kallax,0.8.19,10,6/07/2023
mainnet,0xb02fd2a51517c035d05b11272f769097dc2ead87,DssSpell,0.8.16,3,1/11/2023
mainnet,0xc300083f97dd978596085b7eabd58099186623b8,DssSpell,0.6.12,4,10/02/2021
mainnet,0x6682133ccfbc8f87da51904d95241d243f7260bf,DssSpell,0.6.12,3,8/03/2022
mainnet,0x20bf447fe55ac3718538e89c8c32396b174e82a6,XTokenFactory,0.7.4,16,6/11/2022
mainnet,0x6c86b6b726d146b034582b172001567835b7643b,KeltenoNFT,0.8.4,5,6/14/2022
mainnet,0x357e16391ff5b8bd059ef6d885e476744e8a208f,ThreeXBatchProcessing,0.8.1,3,6/14/2022
mainnet,0x9f55a4625883cb91371e62be2db80c04f7f94491,RewardConfigurator,0.8.4,1,10/02/2021
mainnet,0xda607f191b2d9a76bc7648a1a62b43bb721668e2,DssSpell,0.6.12,3,9/15/2022
mainnet,0xd1b0b65ebf5192e05d72b94ac22d44f9fceed361,StakeConfigurator,0.8.4,1,10/02/2021
mainnet,0xb80f7a714e5cddd7867276bda3409230d233bb3e,FirstDibsAuctionV2,0.8.13,1198,6/13/2022
mainnet,0xc6f769a0c46cffa57d91e87ed3bc0cd338ce6361,MarketAccessController,0.8.4,52,10/02/2021
mainnet,0x2c9217ae5459a5db64dcd108862696a710f05a6f,VotingProxy,v0.4.19,15,1/09/2018
mainnet,0x637f98654cc147c263ae740455d350d0339b19f5,DssSpell,0.6.12,3,4/13/2021
mainnet,0x08dbdbcf56ac587b4e6d6c6ecc5f242ea569e5cb,DssSpell,0.6.12,3,12/02/2022
mainnet,0xec782b5ac1f0fc096ad30950f3348670980f7fd3,DssSpell,0.6.12,3,7/03/2021
mainnet,0xab34d543b557584c8950926343ae92f2bc78a60b,AffiliateFactory,v0.4.23,24,7/27/2018
mainnet,0x21f0efcaccf5eee6bc96875f80b12a4e026231c9,CronUpkeepFactory,0.8.6,75,4/22/2022
mainnet,0xe6e267b5315024cbd17e577270ebd393021f0a68,CxipIdentityProxy,0.8.4,4,10/03/2021
mainnet,0x5a89282af1ee4b05989fc4b92aed36e2a196884f,MetaverseNFTFactory,0.8.9,24,12/19/2021
mainnet,0x5e3cb8f2f91e94ab00bdb3500bd0e6642d9c91cb,Factory,0.8.13,3,2/22/2023
mainnet,0xcf1904fdcd0f12c30905e9621ffa40c6673feaa3,SideTokenFactory,0.7.6,2,10/03/2021
mainnet,0x8d0fe45561953ff5c25f1030f25979745ccf4a95,Kallax,0.8.19,814,6/08/2023
mainnet,0x21df8d26beca67d1f731fa4516b8759de3a02ef0,Vyper_contract,vyper:0.2.16,16,12/02/2022
mainnet,0x1895915e291ca29084cb5bee89e54f462de84ea0,D4ARoyaltySplitterFactory,0.8.18,1,6/07/2023
mainnet,0x6ca69b90394d31ff0a233b3f422cf15411567fa8,UniStaker,0.7.6,4223,4/15/2021
mainnet,0x43458aaa4c7e8fa6e9525d63e3bc1323bd8a6367,PowerSwitchFactory,0.7.6,1,4/15/2021
mainnet,0x67727d0da39b100e89d0271aa32aa5fbedaf7cf5,RewardPoolFactory,0.7.6,1,4/15/2021
mainnet,0x24910113d7378cb8bdcbeac4596ec68efccd684d,DssSpell,0.6.12,3,3/05/2022
mainnet,0x9a6971f42c49e03b40944ea461894be186673d94,WyvernRegistry,0.7.5,3,12/21/2021
mainnet,0xe3325f8c5e88a57d787214ea8c001763c1ce99da,YieldSourcePrizePoolProxyFactory,0.6.12,1,4/16/2021
mainnet,0x91817512578e22d4ab2a70683280bfbe11c504b4,StakePrizePoolProxyFactory,0.6.12,1,4/16/2021
mainnet,0x4cb2f953f85b3ffdc97269f5cef6a4fcc0ca4d73,MultipleWinnersProxyFactory,0.6.12,1,4/16/2021
mainnet,0x5a5f724cab4478f849504c255fc1244e8e626fa9,CompoundPrizePoolProxyFactory,0.6.12,1,4/16/2021
mainnet,0x758a3b3d8958d3794f2def31e943cdc449bb2fb9,AliceNetFactory,0.8.16,15,9/15/2022
mainnet,0xa6ce3cd249c88b05d646b106b6042bf75db929db,RevolutionCheckpointable,0.8.13,124,2/21/2023
mainnet,0xa1cb9e29f1727d8a0a6e3e0c1334a2323312a2d5,IlkRegistry,0.6.12,37,4/16/2021
mainnet,0xfc5ac8e7b71813d69feacc28c50852d750b87f37,AlbumFactory,0.8.4,6,10/06/2021
mainnet,0x76b686379234c90b2d9d4a9412a359783273f6b2,DssSpell,0.6.12,3,6/16/2022
mainnet,0xa10abc32d8f881d0fd5abdb2c5df3b399aab5ea9,UserFlashclaimRegistry,0.8.4,5,4/25/2022
mainnet,0x32219a5a8ad13a141cbd689cfe0916797a58fd5a,YapeFactory,0.8.6,3,7/05/2021
mainnet,0x95f0ed6581adf2ee1149fc7830594c7933c876ae,CellarFactory,0.8.16,7,1/13/2023
mainnet,0xa500912022ed8472fd106489fc7ffbfdde3190f0,Lockable,0.8.7,1,3/05/2022
mainnet,0xafd759c7356053d6ccbe6d416d4f3b66c6ea6be3,WyvernRegistry,0.8.14,15,6/15/2022
mainnet,0x505b5eda5e25a67e1c24a2bf1a527ed9eb88bf04,CoinwebToken,0.8.10,25264,12/21/2021
mainnet,0x24d0aaac80a457be7843c59d45a1b90fbb02ed8e,FacadeWrite,0.8.17,14,2/22/2023
mainnet,0xfd6cc4f251eae6d02f9f7b41d1e80464d3d2f377,DeployerP1,0.8.17,1,2/22/2023
mainnet,0xc963361075ab690a4ca5c4df467d33ff6a7d622e,GeometricForms,0.8.5,248,10/07/2021
mainnet,0x5a464c28d19848f44199d003bef5ecc87d090f87,IlkRegistry,0.6.12,50,4/16/2021
mainnet,0x41a7e62e231bad6026b82952c78fab6e61d96958,Lockable,0.8.12,79,3/06/2022
mainnet,0xb1bee499b063ee2663b52bfc7a1372296d94e24d,Indelible,0.8.14,1828,12/05/2022
mainnet,0xce95cc5c23378b2f85428d0abf0f2003d15369c5,Indelible,0.8.14,297,1/12/2023
mainnet,0xb19e341f45412d0e2661aea25cadc75b7d03039d,STVersionProxy001,v0.4.24,1,7/30/2018
mainnet,0x1ca200b6fa768d0cbe4b1c52b67daecad94838a6,CrowdfundFactory,0.8.17,3262,2/22/2023
mainnet,0xc2f2a872830e7b27605bfae956a07d9b6b3b4a4d,DeltaNeutralStableVolatileFactory,0.8.6,2,4/24/2022
mainnet,0xd8bf0d941fc41e44f383d78183807669c230bded,NFTGemPoolFactory,0.7.3,2,4/19/2021
mainnet,0xdb0d1af4531f59e4e7efa4ec0acadec7518d42b6,DssSpell,0.6.12,3,4/20/2021
mainnet,0xedf19b437d1a67e18b15dd4a859dd52f9cfa012f,OrcaCrowdsale,v0.4.24,618,8/05/2018
mainnet,0x78f00b4e224a5334c03244db06ccfa6f1492d848,CurveLPOracleFactory,0.8.11,3,3/08/2022
mainnet,0x447b8d7ef5aef428d49cd1fd8968c4a63b04c070,CreditManagerFactory,0.8.10,3,10/27/2022
mainnet,0x04eb487f00de0b9bccd5ceaeccf6a290b3f54392,CollectionFactory,0.8.13,2,12/05/2022
mainnet,0x4270eb53c020b8dcc0315c5264bf90810e0dea27,VoltzVaultGovernance,0.8.9,19,10/27/2022
mainnet,0xb399b7d8175c3a2fdf9fcef8e24f4fb07d4cf5a9,Registry,0.8.2,4,10/09/2021
mainnet,0x9400d4d59134af2a48a4bf4237e809a80f90fe63,DssSpell,0.6.12,3,10/09/2021
mainnet,0x44f703d198d8de5504075170bceecd3fb4dd0f1b,DssSpell,0.8.16,3,2/22/2023
mainnet,0xba12222222228d8ba445958a75a0704d566bf2c8,Vault,0.7.1,462988,4/20/2021
mainnet,0x49dc4f9320d508e554b8eaf6233a6d28858b3da6,PoolDeployer,0.7.6,3,12/22/2021
mainnet,0x2c0a34f7e9da159bbe3e920d23502e16a037718f,EESTSale6,v0.4.18,2,12/17/2017
mainnet,0xaea15ddacceacef757d3d79b613cd11c55d49bac,EESTSale5,v0.4.18,1,12/17/2017
mainnet,0xc2abf025ede7e9a9ece17d7b0bfd51c5a2a79172,EESTSale4,v0.4.18,1,12/17/2017
mainnet,0xd0b2542c62b34537c4eb114489195506e584c0a6,EESTSale3,v0.4.18,1,12/17/2017
mainnet,0x573cb869ecdee3063b7addaf26b83f7df8aae71b,EESTSale2,v0.4.18,1,12/17/2017
mainnet,0x7924e133fddeddb32102f482b7b5d340f29b5c6b,EESTSale1,v0.4.18,1,12/17/2017
mainnet,0xc505ec146a29274aa5f15c63f6760795aaf7a02c,EESTSale,v0.4.18,3,12/17/2017
mainnet,0xe034bb2b1b9471e11cf1a0a9199a156fb227aa5d,GenArt721CoreV3_Engine_Flex,0.8.19,817,6/09/2023
mainnet,0xd02992266bb6a6324a3ab8b62fecbc9a3c58d1f9,BatchRelayerLibrary,0.7.1,1,9/17/2022
mainnet,0x6e95c8e8557abc08b46f3c347ba06f8dc012763f,MultiSigWalletWithDailyLimitFactory,v0.4.19,3862,12/17/2017
mainnet,0xe993af65e28509f2a76073e6b11db05468bbbe72,VaultRegistry,0.8.13,1,12/05/2022
mainnet,0x369cbc5c6f139b1132d3b91b87241b37fc5b971f,ConicPoolV2,0.8.17,655,6/09/2023
mainnet,0xa3bfe50261d9bd2279fe0f53257c1f476c2154b7,VaultRegistry,0.8.13,1,12/05/2022
mainnet,0x87f8388195728e9497aa11715a352472984607a2,ElementixProxyRegistry,0.8.4,809,6/23/2021
mainnet,0x60f3f5dde708d097b7f092efab2e085ac0a82f42,LongShortPairCreator,0.8.4,3,7/08/2021
mainnet,0x4630065ef924c93af7c4cac67d6ec545091ab764,BalancerTripodCloner,0.8.12,1,12/06/2022
mainnet,0x9b5cf982d3c6507ae8f68a78da92a54fe2cd5746,CellarFactory,0.8.16,4,12/06/2022
mainnet,0x46adc1c052fafd590f56c42e379d7d16622835a2,YapeFactory,0.8.6,16,7/08/2021
mainnet,0x6419fe6cf428150e2d8ed38a3316b1bb468f79a7,FacadeWrite,0.8.9,3,10/28/2022
mainnet,0x0f345f57ee2b395e23390f8e1f1869d7e6c0f70e,DeployerP1,0.8.9,1,10/28/2022
mainnet,0xef369cf46ea9344782e9cf8445014e595ba2fbd3,VaultFactory,0.8.13,0,12/06/2022
mainnet,0x14f2a9c262cb47c5475f3cf16f735da0d1e91e33,VaultRegistry,0.8.13,1,12/06/2022
mainnet,0x3b57d742f3d023fa97c622584db9c235650c1653,LendingPool,0.7.6,569,6/10/2023
mainnet,0x15e90976b01cbc38e203cf9f367fba6f3462b5ff,LiabilityFactory,v0.4.24,3,8/15/2018
mainnet,0x961eee551d0fe5ff8b88db5441875564ac967f09,DssSpell,0.6.12,3,4/24/2021
mainnet,0x2c325156416cc7b701151dafb6d4c0bdf0d398f0,SovereignNFTContractFactory,0.7.3,1607,11/01/2021
mainnet,0x068f8fb8318506bfbad57b494a0c7b31399f4ed6,DssSpell,0.6.12,3,3/10/2022
mainnet,0x3bb62bada8f9921dcf0b1be5d2c972d69c064d84,TokitDeployer,v0.4.15,692,11/05/2017
mainnet,0x3a82d482e7620b3257718d7926e47a0e53f21466,LiabilityFactory,v0.4.24,2,8/14/2018
mainnet,0x72939b9d6fe467d58d9b6cd35f35fa7de9383d01,GigaMartProxyRegistry,0.8.15,874,12/06/2022
mainnet,0xd3ceb5a25a068d99609052b3b35cb204b5ec77c6,PoolAddressesProvider,0.8.10,9,6/20/2022
mainnet,0xd5e84e9427bf9427b0c3f8b381051dec6fbd0194,McwCustomerRegistry,v0.4.24,558,8/13/2018
mainnet,0x041c7af8ff6b675c6309f321649cb96d20d1a847,ZeroXP,0.6.12,3,9/14/2022
mainnet,0xbe194e93d29a48472c1d1e539a81a6c65dcfbab3,LockedTokenCommon,0.8.16,178,12/04/2022
mainnet,0xb28ac2f51354cdc03f03afea3347d3c8e3774575,Artifact055,0.8.9,115,8/06/2022
mainnet,0x27500ae27b6b6ad7de7d64b1def90f3e6e7ced47,MetaIdentityManager,v0.4.15,67,11/30/2017
mainnet,0x22a4d688748845e9d5d7394a0f05bc583adf4656,IdentityManager,v0.4.15,2,11/30/2017
mainnet,0x9c393955d39c3c7a80fe6a11b0e4b834a2c5301e,NFTGemPoolFactory,0.7.3,3,4/25/2021
mainnet,0x9c3d3c5e21d1e2fd85c49024c5b7a1ce8ae292b6,ERC20GemTokenFactory,0.7.3,7,4/25/2021
mainnet,0x603a595145dcb1d49782f569ff4780de98f678e6,VotingCenter,v0.4.24,8,8/15/2018
mainnet,0xbe674ee927bd848b155a7662bf712ad25fc6fea2,Indelible,0.8.17,69,2/25/2023
mainnet,0x81c77077f7efac072fc4eedebb6ffdb9a0a337a5,BuenoFactory,0.8.17,2514,12/07/2022
mainnet,0xc33223b685117679097a54aa85d07f35b8a01878,NFTFactoryERC721,0.8.7,24,4/27/2022
mainnet,0x31c893843685f1255a26502eab5379a3518aa5a9,LongShortPairCreator,0.8.4,3,7/12/2021
mainnet,0x4b2c8894d29d05dbc0d5a1ce23535be08d844819,PodFactory,0.8.7,2,4/29/2022
mainnet,0x78b98c1f039deb27361c2945d218a902a5fd4c8f,BuilderShop,0.5.4,26,4/25/2021
mainnet,0x26442a5a77de81d983bd04d82c5b343b41f6c0f4,Lagen,0.8.17,9,2/25/2023
mainnet,0x6b46a05f7f9f73d927abd99f5cb5c5652944c94f,DesignatedVotingV2Factory,0.8.16,26,2/25/2023
mainnet,0x697c139e46779f1677efa6ee1a836f4448d905bb,CRYPTONINJAWORLD,0.8.17,2922,2/25/2023
mainnet,0x5f637105ae24b73a6393e45ef871998933eb2eb8,DssSpell,0.6.12,3,4/27/2021
mainnet,0x3a50cf8122b89dc8785770cf8a8c07d5c0627c72,DCNTSDK,0.8.17,4,12/08/2022
